,player_id,pretty_name,date_of_birth,position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp
2597,58821,Sezgin Coskun,1984-08-23,Defender,Both,185,,1980000.0
2598,352653,Omer Faruk Canbirdi,1999-01-07,Attack,Left,0,,23000.0
2599,94230,Andac Guleryuz,1993-07-31,Attack,Left,182,,540000.0
2600,43061,Sinan Oren,1987-11-21,Goalkeeper,Right,188,,315000.0
2601,90970,Kivanc Karakas,1985-03-03,Midfield,Right,176,,1080000.0
2602,292509,Ismail Erdogan,1993-07-12,Defender,Right,0,,68000.0
2603,26014,Emre Gungor,1984-08-01,Defender,Right,183,,2700000.0
2604,351095,Mehmet Orta,1996-07-25,Goalkeeper,,0,,
2605,12654,David Clarkson,1985-09-10,Attack,Right,178,,900000.0
2606,39514,Theo Robinson,1989-01-22,Attack,Right,175,,675000.0
2607,64952,Sebastian Pinto,1986-02-05,Attack,Right,187,,3150000.0
2608,122649,Onur Bayramoglu,1990-01-04,Midfield,Right,186,,405000.0
2609,7568,David Navarro,1980-05-25,Defender,Right,188,,4500000.0
2610,74288,Nassim Ben Khalifa,1992-01-13,Attack,Right,184,,2250000.0
2611,387952,Bugra Temel,1998-08-04,Midfield,Right,0,,135000.0
2612,79014,Muarem Muarem,1988-10-22,Midfield,Right,182,,450000.0
2613,113747,Erkut Senturk,1994-05-06,Midfield,Left,174,,585000.0
2614,6838,Henok Goitom,1984-09-22,Attack,Right,189,,2880000.0
2615,253892,Ian Gonzalez,1993-02-11,Attack,Right,193,,1350000.0
2616,54859,Alvaro Pereira,1985-11-28,Defender,Left,180,,15750000.0
2617,337179,Jose Carrillo,1995-03-04,Defender,,185,,270000.0
2618,17491,Roberto Lago,1985-08-30,Defender,Left,178,,2700000.0
2619,221295,Borja Galan,1993-04-26,Attack,Right,182,,630000.0
2620,86612,Jerry Akaminko,1988-05-02,Defender,Right,185,,4500000.0
2621,15983,Juan Rodriguez,1982-04-01,Midfield,Right,185,,4500000.0
2622,355603,Mustafa Pinar,1996-10-21,Midfield,,170,,45000.0
2623,35562,Angel Lafita,1984-08-07,Attack,Right,188,,6300000.0
2624,18831,Bilal Aziz Ozer,1985-07-01,Defender,Left,173,,720000.0
2625,282465,Batuhan Ergun,1995-04-21,Midfield,Right,175,,45000.0
2626,280795,Jonathan Rodriguez,1993-07-06,Attack,Right,181,,7200000.0
2627,7983,Cani,1981-08-03,Midfield,Right,178,,13500000.0
2628,165004,David Gomez,1994-04-11,Goalkeeper,,184,,180000.0
2629,26443,Jonas Gutierrez,1983-07-05,Midfield,Right,184,68000.0,7200000.0
2630,126731,Javi Noblejas,1993-03-18,Defender,Left,188,,360000.0
2631,14937,Stipe Pletikosa,1979-01-08,Goalkeeper,Right,193,,6120000.0
2632,7492,Manuel Pablo,1976-01-25,Defender,Right,177,,6300000.0
2633,315232,Muhammet Yesilyurt,1998-09-15,Attack,Left,182,,45000.0
2634,7881,Alberto Lopo,1980-05-05,Defender,Right,186,,3600000.0
2635,3564,Adam Collin,1984-12-09,Goalkeeper,Right,195,,225000.0
2636,154219,Michael Rose,1995-10-11,Defender,Right,188,270000.0,360000.0
2637,12804,Barry Robson,1978-11-07,Midfield,Left,180,,4050000.0
2638,53293,Manu Fernandez,1986-05-09,Goalkeeper,,185,,720000.0
2639,132236,Josh Parker,1990-12-01,Attack,Right,181,180000.0,360000.0
2640,79685,Omer Kulga,1989-01-08,Defender,Right,189,,360000.0
2641,205325,Ryan Mclaughlin,1994-09-30,Defender,Right,179,180000.0,180000.0
2642,410363,Furgan Polat,1997-01-21,Midfield,Right,170,,113000.0
2643,140511,Liam Caddis,1993-09-20,Midfield,Left,173,,68000.0
2644,159977,Plamen Krachunov,1989-01-11,Defender,Both,189,,585000.0
2645,193079,Scott Fraser,1995-03-30,Midfield,Left,183,,270000.0
2646,38083,Gavin Gunning,1991-01-26,Defender,Left,187,,450000.0
2647,93405,Rodney Sneijder,1991-03-03,Midfield,Left,175,,675000.0
2648,321275,Vasyl Tsyutsyura,1994-02-26,Attack,Right,177,,113000.0
2649,85320,Cristian Galas,1993-02-15,Defender,Left,180,,270000.0
2650,175914,Alex Barrera,1991-05-12,Midfield,Right,190,,1800000.0
2651,72201,Hugo Fraile,1987-03-16,Attack,Right,170,,450000.0
2652,209513,Igor Lichnovsky,1994-03-07,Defender,Right,186,,2250000.0
2653,91722,Anton Golenkov,1989-12-17,Midfield,Right,174,,270000.0
2654,12811,Dave Mackay,1980-05-02,Defender,Right,186,,765000.0
2655,332137,Oleksandr Guskov,1994-01-22,Attack,Right,175,,158000.0
2656,65243,Abraham Gonzalez,1985-07-16,Midfield,,175,,1350000.0
2657,158071,Sergio Mendigutxia,1993-06-12,Attack,Right,183,,270000.0
2658,214467,Dennis Diaz,1992-08-08,Goalkeeper,Right,183,,180000.0
2659,354326,Navid Nasimi,1995-03-01,Defender,Left,178,,113000.0
2660,191189,Scott Brown,1994-11-25,Midfield,Right,178,,135000.0
2661,24026,Kostyantyn Kravchenko,1986-09-24,Midfield,Left,180,,2700000.0
2662,237947,Rumyan Hovsepyan,1991-11-13,Midfield,Right,186,,450000.0
2663,131552,Rostyslav Bagdasarov,1993-05-24,Defender,,174,,158000.0
2664,183943,Gabriel Araujo,1992-01-29,Defender,Left,181,,360000.0
2665,55115,David Targamadze,1989-08-22,Midfield,Both,172,,1260000.0
2666,104203,Eugene Starikov,1988-11-17,Attack,Right,175,,450000.0
2667,228846,Yuriy Solomka,1990-01-04,Midfield,Right,181,,180000.0
2668,356546,Borja Gonzalez,1995-11-17,Defender,Right,176,,450000.0
2669,268383,Samuel Villa,1994-09-16,Attack,Right,176,,180000.0
2670,25618,Sergiy Pshenychnykh,1981-11-09,Defender,Left,181,,1350000.0
2671,168376,Sergiy Shapoval,1990-02-07,Midfield,Right,180,,315000.0
2672,141329,Akeem Latifu,1989-11-16,Defender,Right,182,,360000.0
2673,252233,Aidan Connolly,1995-08-15,Attack,Left,165,,180000.0
2674,285282,Ali Coote,1998-06-11,Attack,Right,170,,68000.0
2675,249884,Aaron Kuhl,1996-01-30,Midfield,,173,,135000.0
2676,171721,Adam Taggart,1993-06-02,Attack,Right,177,,2029999.0
2677,291592,Brad Smith,1997-04-23,Midfield,Left,183,,45000.0
2678,205878,Charlie Telfer,1995-07-04,Midfield,Right,173,,225000.0
2679,335547,Scott Lochhead,1997-01-23,Midfield,,0,,45000.0
2680,181135,Michal Szromnik,1993-03-04,Goalkeeper,Left,190,,450000.0
2681,111431,Mark Durnan,1992-11-28,Defender,Right,185,,315000.0
2682,1368,Guy Demel,1981-06-13,Defender,,0,,5400000.0
2683,326587,Matty Smith,1997-03-13,Attack,Right,180,,90000.0
2684,35761,Edward Ofere,1986-03-28,Attack,Right,190,,1080000.0
2685,120975,Marc Mccallum,1993-03-27,Goalkeeper,Right,189,,45000.0
2686,36524,Paul Dixon,1986-11-22,Defender,Left,175,,1220000.0
2687,43309,Volodymyr Gomenyuk,1985-07-19,Attack,Right,179,,1980000.0
2688,4216,Florent Sinama Pongolle,1984-10-20,Attack,Right,176,,9900000.0
2689,291352,Cammy Ballantyne,1997-04-13,0,Right,175,,45000.0
2690,48020,Riku Riski,1989-08-16,Attack,Both,174,,900000.0
2691,291171,Kyle Knoyle,1996-09-24,Defender,Right,173,135000.0,135000.0
2692,10424,John Rankin,1983-06-27,Midfield,Left,173,,518000.0
2693,193306,Joe Mcgovern,1994-03-02,Goalkeeper,,180,,
2694,208116,Curro Sanchez,1996-01-03,Attack,Left,176,,900000.0
2695,311680,Fran Villalba,1998-05-11,Midfield,Right,168,2250000.0,2250000.0
2696,320466,Tropi,1995-05-12,Midfield,Right,177,,270000.0
